Examinee id    Item id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
150,0,2,0,0,0,2,0,2,2,0,0,0,2,1,0,0,2,0,2,0,0,2,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,2,2,0,2,1,2,0,2,2,2,1,2,0,2,2,2,0,2,0,2,2,1,2,0,2,0,2,2,2,2,2,2,1,2,2,0,0,2,2,1,2,0,0
151,2,0,2,0,0,2,2,2,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,1,1,2,0,2,0,0,0,0,0,2,1,2,0,1,0,0,0,2,1,0,2,0,0,2,0,2,0,0,2,1,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,1,0,1,1,2
152,0,2,2,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,0,1,2,0,0,0,2,2,0,0,2,0,0,2,0,2,2,0,2,2,0,0,2,2,1,0,2,2,1,1,0,0,2,0,0,1,2,2,2,2,1,1,2,0,0,1,0,2,2,2,1,0,2,2,1,2,2,1,2,0,2,2
153,2,2,0,0,0,0,2,1,0,0,0,2,2,2,0,0,0,0,2,2,2,2,2,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,2,2,2,2,1,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,1,2,2,1,2
154,2,2,0,0,2,2,2,0,2,2,0,0,0,0,2,0,2,1,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,1,0,2,0,2,2,2,0,2,0,2,2,2,1
155,0,2,0,2,0,2,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,2,1,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,1,0,2,0,1,0,2,2,0,0,1,2,2,2,2,2,1,0,1,2,2,2,0,2,2,2,2,0,0,1,2,2,2,0,2,2,2,2,2,1,0,2,2,1,0,2,2,0,0,0,1
156,2,2,2,2,1,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,1,2,2,2,0,2,0,0,0,2,0,2,2,2,2,0,1,2,2,2,2,2
157,0,2,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,1,2,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,1,2,0,2,0,0,0,0,0,2,2,0,2,0,2,0,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,0,0,0,1,0,2,1,2,2,2,0,0,2,1,2,2,2,2,2,2,2,0,0,2,1
158,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,2,0,1,0,1,2,2,0,1,0,2,0,0,0,2,2,1,0,0,0,2,0,0,0,2,1,2,0,2,0,0,2,2,2,0,2,2,0,2,0,2,2,1,2,2,2,0,0,2,2,1,2,2,1,0,0,1,2,2,1,2,2,2,2
159,2,0,0,2,2,2,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,2,2,0,2,2,0,0,2,2,0,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,2,2,0,1,2,2,0,2,2,2,0,0,2,1,2,2,0,2,2,0,1,2,0,2,2,2,1,1,0,2,2,2,2,2,1
160,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,2,2,0,0,1,0,0,1,0,2,0,0,0,2,0,2,2,0,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,0,0,2,2,1,0,2,0,2,1,2,2,2,0,2,2,2,1,2,2,2,0,1,2,0,0,1,2,0,2,0
161,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,1,0,2,2,2,0,1,2,0,2,0,0,0,2,0,0,0,0,2,0,0,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,2,2,2,1,2,2,1
162,0,0,2,2,0,2,0,0,0,0,2,0,2,2,2,2,2,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,0,0,2,0,0,0,0,0,1,1,0,2,0,0,2,1,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,1,2,0,2,2,0,2,2,1,2,2,0,1,1,2,0
163,2,2,2,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,2,0,1,2,2,2,0,0,0,0,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,1,2,0,0,2,2,0,2,1,2,2,0,2,2,0,2,2,2,0,2,2,2,0,1,2,2,0,2,2,2,1,2,1,2,2,0,1,1,0,2
164,0,0,0,2,0,0,0,0,2,2,0,2,2,2,2,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,2,0,2,2,2,0,2,0,2,2,0,2,0,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,1,1,2,2,2,0,1,0,2,0,2
165,0,2,0,2,0,1,0,0,2,0,0,0,2,0,0,2,2,1,0,1,2,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,0,2,2,0,2,2,0,1,0,0,0,0,2,2,2,2,2,1,0,0,0,2,2,2,1,2,2,2,0,2,1,2,0,0,2,0,2,2,2,2,0,1,2,2,2,0,2,2,2,2,0,2
166,2,0,0,0,0,0,0,2,0,0,2,1,0,2,2,2,2,2,1,0,1,0,2,2,2,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,2,0,2,2,2,0,2,1,0,1,0,1,2,1,1,2,2,2,2,0,2,1,2,2,0,2,1,0,2,2,2,2,1,0,2
167,2,0,0,0,0,0,0,2,0,0,0,2,0,2,2,2,0,0,2,0,0,0,0,2,2,2,0,2,0,0,1,0,0,0,0,2,0,0,0,2,2,2,2,2,0,0,0,2,2,0,2,1,0,2,2,2,2,1,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,0,0,0,2,0,2,0,2,0,1
168,2,2,0,2,2,2,0,0,2,0,0,2,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,2,2,2,2,0,2,0,0,0,0,2,2,2,0,2,2,2,1,0,0,2,2,2,0,2,0,2,0,1,2,1,0,2,2,2,2,1,2,2,0,0,2,2,2,2,2,1,1,2,0
169,2,2,0,0,0,2,0,0,0,2,2,0,2,0,0,0,2,0,0,1,2,0,0,1,0,2,0,2,0,1,2,0,0,2,0,2,0,0,0,1,0,0,0,2,2,0,0,2,0,0,2,2,2,2,1,1,1,0,0,2,2,0,2,2,2,2,1,1,2,2,2,1,2,0,2,0,0,0,2,2,2,2,0,2,0,2,2,2,0,2
170,2,0,0,0,0,1,0,2,0,0,2,0,0,1,2,0,0,0,2,2,0,0,1,0,2,0,0,0,0,0,2,2,2,0,1,1,0,2,0,1,0,0,0,2,0,0,2,0,0,2,2,2,2,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,0,2,2
171,0,1,2,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,2,0,2,2,2,2,0,2,2,0,2,1,2,0,2,0,2,0,0,2,2,2,2,2,2,1,2,2,0,0,2,2,2,2,2,2,1,0,1,2,0,2,2,1,0,2,2
172,0,0,0,2,1,2,2,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,2,0,0,2,1,0,2,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,2,2,2,2,2,2,1,0,1,2,1,2,2,2,0,2,0,2,2,0,0,1,2,0,2,0,2,2,0,2,2,2,2,1,1,2,2,2,0,2,2,2,0
173,2,0,2,0,2,0,2,0,0,0,1,0,2,2,0,2,2,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,2,0,2,0,0,2,0,2,0,0,0,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,1,2,1,1,0,2,2,1,1,0,2,2,1,2,0,0,2,0,2,0,2,2,1
174,2,0,2,0,2,0,2,2,2,0,2,0,1,2,0,0,0,1,0,2,0,0,1,0,2,0,2,0,0,0,0,0,0,0,2,1,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,0,1,2,2,2,2,1,0,0,0,2,1,2,2,2,2,2,2,2,0,2,0
175,2,0,1,0,2,2,2,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,2,2,0,2,0,2,0,0,2,0,0,0,0,2,2,0,2,2,2,0,2,0,2,1,2,2,2,2,2,2,1,0,2,1,0,1,2,2,1,1,2,1,2,1,0,2,2,2,2,0,0,0
176,2,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,2,0,0,0,0,2,1,2,0,2,0,0,0,0,0,2,0,2,0,0,2,0,1,2,0,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,0,0,1,2,0,0,2,0,0,1,2,2,2,2,1,0,2,0
177,0,0,1,2,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,2,1,0,0,2,0,2,1,2,2,2,0,0,1,2,2,2,2,1,2,2,0,2,2,1,2,2,2,2,0,2,2,1,0,2,2,0,2,0,2,2,0,2,1,0,0
178,0,0,0,0,1,0,0,0,2,0,2,0,0,2,0,2,0,2,2,0,0,1,0,2,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,2,2,0,2,2,0,1,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,1,1,1,2,0,0,1,0,0,2,2,1,0,2,2,2,0,1,2,0,2,0,2,2,0,2,2,2
179,0,2,0,0,2,2,0,2,0,0,2,2,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,2,0,1,1,2,0,0,2,1,0,0,0,0,2,0,0,2,2,0,2,0,0,0,2,1,2,2,2,0,0,1,2,2,2,0,0,1,2,0,2,2,2,0,0,0,2,2,1,0,0,2,2,1,2,1,1,2,2,2,2,2,2,1
180,2,2,0,2,2,1,0,0,0,0,0,0,0,2,2,2,0,1,0,1,1,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2,2,2,2,1,1,2,1,2,0,2,0,1,0,1,1,2,2,2,0,0,2,2,0,1,1,2,2,1,0,0,2,2,0
181,2,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,2,1,2,1,2,0,0,0,0,2,2,2,0,2,0,0,0,2,0,0,0,0,2,1,1,0,2,0,0,0,0,2,1,2,2,2,2,0,1,0,0,1,2,2,0,2,2,2,2,0,2,2,1,2,2,0,2,0,2,0,2,0,2,2,2,1,2,2,1,1,0
182,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,2,0,2,2,0,0,0,0,2,2,2,2,0,2,0,0,0,0,0,0,2,2,1,1,0,2,0,2,1,2,0,1,2,2,0,2,2,2,2,0,0,2,0,2,0,1,2,0,0,2,2,0,2,1,2,1,1,2,1,2,2,0,2,2,2,2,1
183,2,2,1,2,2,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0,2,0,0,0,2,2,0,2,2,0,0,0,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,2,0,0,0,2,2,0,0,2,2,2,2,1,1,0,1,2,2,2,1,1,2,0,2,2,1,2,2,2,0,1,2,1,2,1
184,2,2,0,2,0,2,2,0,0,2,0,2,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,2,2,2,0,0,1,2,2,1,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,0,1,1,2,0,0,1,0,2,0,1,0,0,1,2,1
185,0,2,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,2,2,1,1,0,0,0,0,0,2,2,0,1,0,2,0,0,0,1,0,0,0,0,2,2,2,0,0,2,2,2,0,0,2,1,2,2,2,2,0,1,0,0,2,2,0,2,2,2,1,2,0,1,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,0,2,2,2,2
186,0,2,2,1,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,2,0,0,2,0,2,2,0,2,0,0,2,1,0,0,0,0,2,2,2,1,0,2,2,1,2,1,2,0,2,0,2,1,0,2,2,0,2,1,0,2,2,2,2,2,2,2,0,1,0,0,2,0,2,2,2,2,2,2
187,0,0,2,0,1,0,2,0,2,0,2,0,2,2,2,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,2,2,0,2,1,2,0,2,0,0,1,2,2,2,2,0,2,2,0,0,0,2,1,2,0,2,0,2,1,2,0,2,2,2,2,2,2,2,2,2,2,1,2
188,2,2,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0,1,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,2,0,2,0,2,0,2,2,0,1,2,0,0,0,0,2,2,2,2,1,2,2,1,2,0,2,0,2,2,2,2,2,1,2,0,2,1,2,0,2,2,2,2,2,1,0,2,1
189,2,2,2,0,0,1,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,2,0,0,2,2,2,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,1,2,2,2,1,0,1,0,2,2,2,1,2,2,0,2,0,2,1,2,2,0,2,0,1,2,0,1,0,1,2,2,1,0,1,2,1,2,2
190,0,2,0,2,2,2,2,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,0,1,0,2,0,2,1,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,2,0,2,2,0,0,2,2,2,2,0,1,0,2,2,2,2,1,1,0,1,0,2,1,0,1,2,2,1,2,1,1,2,2,2,2,2,1,0
191,2,0,0,0,1,0,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,0,2,1,1,0,0,0,0,2,0,0,0,2,1,0,0,2,2,2,1,0,2,2,2,1,2,2,2,0,0,2,2,2,2,0,2,0,1,2,2,2,2,2,1,0,2,0,0,2,0,2,1,2,2,1,0,2,2
192,0,0,0,2,0,1,2,1,0,0,1,0,2,2,0,0,0,0,2,2,0,1,0,1,0,0,2,1,0,2,2,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2
193,2,0,0,0,2,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,2,2,0,2,0,0,0,1,2,0,0,1,0,2,0,0,2,0,0,0,0,2,2,1,2,0,1,2,2,1,2,2,0,1,2,1,0,1,2,2,2,1,2,2,1,2,1,2,0,2,2,2,1,0,2,2,2,0,2,0,1,0,2,0,0,1,2,0
194,0,2,0,0,0,2,0,0,0,0,0,0,0,1,2,2,2,2,0,1,0,1,0,2,0,2,2,0,0,2,0,2,0,0,2,2,0,0,0,0,2,0,0,0,1,2,0,0,2,0,1,2,1,0,0,2,2,2,2,1,0,2,0,0,2,2,1,2,0,1,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,1,2,2
195,2,0,2,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,2,0,1,0,0,0,2,0,2,0,0,2,2,2,2,0,2,2,2,2,0,0,0,2,1,0,2,0,2,0,1,1,1,2,0,2,2,2,1,2,2,1,1,1,0,0,2,2,2,2,2,2
196,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,2,0,2,1,0,0,2,0,0,2,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,1,2,0,2,2,0,2,2,0,2,2,2,0,2,1,1,0,2,2,2,0,1,2,1,0,2,1,2,0,2,0,2,2,2,0,2
197,1,0,0,2,0,1,2,2,0,2,0,2,0,0,2,0,0,0,2,0,1,0,2,2,2,0,0,0,1,0,2,2,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,2,2,0,1,1,1,0,2,2,2,1,2,0,0,2,1,2,2,2,0,0,1,0,2,2,0,2,2,2,2,2,1,2,2,2,0,1
198,2,0,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,2,0,2,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,0,2,2,2,2,2,2,0,2,2,0,2,0,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2
199,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,2,0,2,2,0,2,0,2,2,2,2,0,1,0,0,1,2,1,2,1,2,0,1,1,0,0,2,2,2,0,2,2,0,2,2,2,1,2,0,1,2,2,0,2,1,2,1,1,2,1
200,0,0,0,0,0,0,2,1,0,2,0,2,2,0,2,2,0,0,2,2,0,0,0,2,0,2,0,0,2,0,2,0,0,2,1,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,0,1,1,0,2,0,1,1,0,1
201,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,2,2,0,0,2,0,2,0,2,0,0,1,2,0,2,1,2,0,2,0,0,1,0,2,2,0,0,2,2,2,2,2,1,1,0,0,2,2,0,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2
202,2,0,0,2,2,0,0,2,2,2,0,2,2,1,0,0,2,0,0,2,0,0,2,2,0,2,0,0,2,2,0,0,0,0,1,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,2,2,1,1,2,2,2,2,2,2,0,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,1,0,0
203,0,0,0,0,0,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,2,1,0,2,0,2,0,0,2,0,2,2,2,0,0,0,1,0,0,0,0,2,0,2,2,0,2,2,1,1,2,2,0,0,2,2,2,2,1,0,2,0,0,2,1,1,1,2,2,2,1,0,0,0,2,1,2,1,1,2,1
204,2,1,2,0,0,1,0,0,0,0,2,2,2,2,0,0,2,0,2,2,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,2,1,1,0,2,1,2,0,0,2,1,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2
205,2,2,1,0,1,2,0,0,2,0,2,0,2,0,2,0,0,0,0,2,0,0,1,0,2,0,0,2,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,2,2,2,1,2,0,1,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,1,2,2,0,0,0,0,2,2,1,2,2,2,0
206,0,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,2,0,0,2,2,0,2,2,0,0,2,2,1,1,0,0,0,0,0,2,0,2,0,2,2,0,2,0,0,0,0,0,2,0,1,2,2,2,1,2,2,1,2,0,2,0,2,2,2,1,2,2,2,1,2,0,0,2,2,1,2,0,2,0,2,0,1,2,1,0,1,0,2
207,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,2,1,2,0,2,2,0,0,0,2,0,0,2,1,2,2,0,2,0,2,2,1,0,2,2,0,0,2,1,0,1,0,1,2,0,1,1,2,1,0,2,1,2,1,1,0,2,2,1,1,2,1
208,0,0,0,0,2,2,0,0,2,2,2,0,2,0,2,0,0,2,0,2,2,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0,2,1,1,2,2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,2,1,2,1,2,1,0,2,1,2,2,2,0,2,0,2,2,2,1,0,2,2
209,0,2,0,0,0,2,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,2,0,0,2,1,2,2,2,0,0,0,2,2,0,0,0,0,1,0,2,2,0,2,2,2,0,2,2,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,0,1
210,0,0,0,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,1,0,0,2,2,2,0,2,2,1,1,2,0,1,0,2,0,1,2,2,2,0,2,2,1,2,1,2,2,2,0,2,0,2,1,0,2,2,1,2,2,1,2,0,0,2
211,2,2,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,2,2,2,0,2,0,0,2,1,2,1,0,1,0,2,1,1,0,2,2,0,1,2,0,2,1,2,1,2,2,1,0,1,2,2,0,2,2,0,2,1,0,2,1,0,2,1,1,0,2,1,0,2,1
212,0,0,0,2,0,2,2,0,0,0,0,2,2,1,0,0,2,0,2,0,0,0,1,1,2,0,0,2,0,0,0,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,2,2,2,0,2,1,0,2,2,0,1,2,1,2,1,2,2,0,2,2,2,2,2,2,2,1,0,2,2,2,2,0,1,0,0,1
213,2,2,0,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,2,0,2,2,0,0,0,2,2,0,2,0,0,2,0,1,2,0,0,2,2,2,2,0,0,2,2,2,0,2,0,2,1,2,2,0,2,2,1,2,1,2,2,2,1,0,1,2,2,2,2,2,0,2
214,0,0,0,2,0,2,0,2,2,0,2,0,2,2,0,0,0,2,2,2,0,0,0,2,2,2,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,2,2,2,0,0,1,0,1,2,0,0,2,2,1,2,2,0,2,1,1,2,2,2,2,0,2,1,2,1,1,0,0,2,0,1,2,2,2,2,2
215,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,1,0,2,2,0,2,0,2,1,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,0,2,1,2,2,2,2,1,0,2,2,2,1,2,0,0
216,2,0,2,2,1,0,2,1,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,1,1,2,2,2,1,1,0,2,2,0,2,2,2,0,2,2,2,1,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,0,0,1,1
217,0,2,2,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,2,0,2,1,0,0,0,2,1,1,0,0,2,2,2,0,0,0,0,0,2,1,1,2,0,2,1,2,2,2,2,2,2,2,2,2,0,2,0,0,2,1,2,1,2,2,1,0,2,2,0,2,0,2,0,2,0,1,2,0
218,0,0,2,0,1,0,2,2,0,2,0,2,0,2,2,2,0,2,0,0,0,0,2,0,0,2,0,0,2,1,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,2,0,1,2,2,2,0,1,1,0,2,2,0,2,2,2,2,2,0,1,2,2,0,2,2,0,1,2,2,1,0,2,1,1,2,2,0,2,2,1,0
219,2,2,0,1,1,1,2,0,0,0,1,2,2,0,0,2,0,2,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,2,1,0,2,2,2,0,2,2,2,0,2,2,0,2,0,0,1,1,1,2,2,2,0,1,0,1,2,2,2,2,1,1,2,1
220,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,2,0,2,1,2,0,2,2,0,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2,0,2,1,2,2,2,1,2,1,2,2,2,2,0,2,0,1,0,1,2,1,2,1,0,0,2,1,2,2,0,1,0,2,0,2,0,1,2,0,2,2
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,0,2,0,2,0,2,2,2,2,0,2,0,2,2,1,2,2,2,0,2,2,1,1,1,0,2,1,2,0,2,1,0,2,2,0
222,0,2,0,0,0,0,0,2,2,2,2,2,0,0,2,2,2,1,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,1,0,0,0,0,2,2,0,2,2,0,1,2,0,2,2,2,2,2,2,2,2,0,1,2,0,2,2,2,2,1,1,0,2,0,2,1,2,2,0,2,1,0,0,2
223,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,2,2,0,0,2,1,2,2,0,0,2,2,0,0,0,0,2,0,0,0,0,2,1,0,0,2,2,0,2,0,2,0,0,1,0,1,2,0,0,2,2,0,2,1,0,2,1,2,2,2,0,2,2,1,1,2,2,2,1,0,0,1,2,1,1,0,0,1,0,2,2,2,2,1,2
224,2,2,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,2,2,0,0,2,0,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,1,2,2,0,2,1,2,0,2,2,0,1,0,2,2,2,2,0,2,2,2,2,1,2,0,0,2,2,2,2,0,2,0,1,2,2,0,2,2,2,2,2,2,0
